"","data.strata","Freq"
"308","YE2113_nondisplaced",0.106319142610509
"309","YE1925_returnees",0.495334433030436
"310","YE2209_returnees",0.0660236643942132
"311","YE2915_nondisplaced",3.20495538555132
"312","YE2106_idps",0.050433290393044
"313","YE1706_idps",1.08316477624231
"314","YE1107_nondisplaced",5.46531547116155
"315","YE1519_returnees",0.176411882993096
"316","YE2918_idps",0.105993616531439
"317","YE1405_idps",0.0347382830093166
"318","YE2402_nondisplaced",5.85469116545473
"319","YE1805_idps",0.0366216838953639
"320","YE2113_nondisplaced",0.106319142610509
"321","YE1114_returnees",0.0138116064976801
"322","YE1522_nondisplaced",2.6993145643389
"323","YE2211_returnees",0.068220965427935
"324","YE1119_idps",0.216067934982647
"325","YE1714_idps",0.0735572679384023
"326","YE1714_idps",0.0735572679384023
"327","YE2006_idps",0.954256448930625
"328","YE1310_refugees",0.0253910341674523
"329","YE1114_nondisplaced",3.31914528371648
"330","YE2918_idps",0.105993616531439
"331","YE2117_nondisplaced",0.290276255079189
"332","YE1603_nondisplaced",1.16383711419466
"333","YE1716_idps",0.00439460206744367
"334","YE1602_returnees",0.0627800295349095
"335","YE1825_idps",0.281254532316395
"336","YE1515_nondisplaced",0.262176378896619
"337","YE1917_idps",0.0123467391418655
"338","YE2608_nondisplaced",0.377063832945504
"339","YE2408_returnees",0.417417440818776
"340","YE3102_idps",0.232913909574514
"341","YE2702_nondisplaced",1.50515120809946
"342","YE1508_nondisplaced",4.94943801735552
"343","YE1115_idps",0.153287905447737
"344","YE3003_nondisplaced",2.43862049169519
"345","YE2511_idps",0.102331448141903
"346","YE3002_nondisplaced",0.968893496557375
"347","YE1102_idps",0.0732956844820069
"348","YE2201_nondisplaced",0.0218334991604741
"349","YE2308_nondisplaced",1.2253034134819
"350","YE1812_idps",0.155485206481459
"351","YE1813_idps",1.32549569024706
"352","YE2305_nondisplaced",4.0507186427005
"353","YE2308_nondisplaced",1.2253034134819
"354","YE2209_returnees",0.0660236643942132
"355","YE2117_nondisplaced",0.290276255079189
"356","YE1416_nondisplaced",1.09488371508882
"357","YE2008_refugees",0.00387143515465275
"358","YE2001_nondisplaced",7.61326442611011
"359","YE1417_idps",0.00851018178139885
"360","YE1310_idps",4.0164570228784
"361","YE2505_nondisplaced",2.06633491655318
"362","YE1605_nondisplaced",0.246708077175101
"363","YE2215_nondisplaced",0.05885046472328
"364","YE1814_nondisplaced",0.435588771589714
"365","YE2916_idps",0.200477560981478
"366","YE1805_idps",0.0366216838953639
"367","YE1511_returnees",0.27058192729546
"368","YE2211_idps",1.23697584860283
"369","YE1731_idps",0.321433751218737
"370","YE1815_nondisplaced",1.61574869346345
"371","YE1715_nondisplaced",1.32879164179764
"372","YE3008_idps",0.0620475958570023
"373","YE2604_idps",0.0511657240709513
"374","YE2614_nondisplaced",0.513610397183932
"375","YE1119_idps",0.216067934982647
"376","YE1113_nondisplaced",2.75018382715927
"377","YE2602_idps",0.0822418386907315
"378","YE1922_nondisplaced",0.975741170149238
"379","YE1824_nondisplaced",4.08070191976912
"380","YE3007_nondisplaced",1.30048831181565
"381","YE1608_returnees",0.0041853353023273
"382","YE1114_returnees",0.0138116064976801
"383","YE3002_nondisplaced",0.968893496557375
"384","YE1419_nondisplaced",0.803375111281726
"385","YE2102_idps",0.0163228076790765
"386","YE1908_nondisplaced",2.61471847454061
"387","YE1927_idps",0.143975534400059
"388","YE1302_nondisplaced",7.06535171834418
"389","YE2807_idps",0.00446435765581579
"390","YE1610_idps",0.627381761818863
"391","YE1412_idps",0.00962627119535279
"392","YE1601_idps",0.210522365707063
"393","YE1902_idps",0.00711507001395641
"394","YE3002_nondisplaced",0.968893496557375
"395","YE2110_nondisplaced",0.916291969959098
"396","YE2408_idps",0.0502240236279276
"397","YE1820_nondisplaced",0.427497123338548
"398","YE1729_idps",0.00491776898023458
"399","YE1503_idps",0.531119049865335
"400","YE1413_refugees",0.00798701486860793
"401","YE2101_nondisplaced",0.149183951665178
"402","YE1823_nondisplaced",2.00156685274966
"403","YE1728_idps",0.378354311330388
"404","YE2307_nondisplaced",4.33412397232504
"405","YE2315_nondisplaced",0.664701001597948
"406","YE1208_nondisplaced",1.084420376833
"407","YE1416_idps",0.0491776898023458
"408","YE2401_returnees",0.36328710424201
"409","YE1415_nondisplaced",0.331862211680369
"410","YE2605_nondisplaced",0.885233294236411
"411","YE1209_idps",0.00617336957093277
"412","YE2403_idps",0.0378772844860621
"413","YE1404_returnees",0.0518981577488585
"414","YE2404_nondisplaced",3.21339581174434
"415","YE2315_nondisplaced",0.664701001597948
"416","YE2701_idps",0.0943793110674807
"417","YE1711_nondisplaced",3.60496880707125
"418","YE1108_idps",0.0648726971860732
"419","YE1713_nondisplaced",2.67707997054529
"420","YE2807_returnees",0.10191291461167
"421","YE1106_idps",0.264513191107085
"422","YE1606_nondisplaced",0.356259228713519
"423","YE3003_returnees",0.133721462909357
"424","YE2001_idps",0.0980414794570171
"425","YE1924_nondisplaced",1.35576961560056
"426","YE1608_nondisplaced",0.0365344894098987
"427","YE1612_idps",0.0799399042744515
"428","YE1723_nondisplaced",0.529340282361845
"429","YE2403_nondisplaced",5.78392412105122
"430","YE3005_idps",0.0392375184593185
"431","YE2011_returnees",0.0234378776930329
"432","YE2316_nondisplaced",2.20818290550788
"433","YE1201_idps",0.0211359432767529
"434","YE1710_idps",0.0826603722209642
"435","YE2405_idps",0.13644193085587
"436","YE2702_nondisplaced",1.50515120809946
"437","YE2804_nondisplaced",0.578012244148494
"438","YE2905_nondisplaced",0.613163247722345
"439","YE1915_idps",0.00387143515465275
"440","YE1304_refugees",0.575134826128143
"441","YE1707_idps",0.164274410616347
"442","YE1906_nondisplaced",0.15042792632448
"443","YE2507_idps",0.0172645081221001
"444","YE1507_nondisplaced",0.261932234337317
"445","YE2804_nondisplaced",0.578012244148494
"446","YE1815_nondisplaced",1.61574869346345
"447","YE1420_nondisplaced",1.37582434725754
"448","YE1818_idps",0.0761731025023569
"449","YE1120_returnees",0.125350792304703
"450","YE1704_nondisplaced",5.05696625683115
"451","YE2513_migrants",0.00261583456395456
"452","YE2107_returnees",0.11342258669307
"453","YE1113_nondisplaced",2.75018382715927
"454","YE2513_nondisplaced",1.92274303788916
"455","YE2609_nondisplaced",1.64919649808789
"456","YE1822_idps",0.00983553796046916
"457","YE3106_idps",0.198384893330314
"458","YE2008_idps",0.824824954706153
"459","YE1901_nondisplaced",0.336082424776882
"460","YE1306_refugees",0.0935073662128291
"461","YE1817_nondisplaced",6.22872063030605
